label,text,split
1,"my oh my , is this an invigorating , electric movie",7
1,the two leads chomp considerably more scenery with their acting than fire breathing monsters barbecue with their breath,2
1,"cedar takes a very open minded approach to this sensitive material , showing impressive control , both visually and in the writing",7
1,never once predictable,5
1,"biggie and tupac is so single mindedly daring , it puts far more polished documentaries to shame",4
1,"so many documentaries like this presuppose religious bigotry or zealous nuttiness of its antagonists , but family fundamentals displays a rare gift for unflinching impartiality",7
1,"after making several adaptations of other writers' work , armenian canadian director atom egoyan broached an original treatment of a deeply personal subject",0
1,"the film is painfully authentic , and the performances of the young players are utterly convincing",7
1,"if it seems like a minor miracle that its septuagenarian star is young enough to be the nonagenarian filmmaker 's son , more incredible still are the clear eyed boldness and quiet irony with which actor and director take on life 's urgent questions",8
1,a candid and often fascinating documentary about a pentecostal church in dallas that assembles an elaborate haunted house each year to scare teenagers into attending services,8
1,fans of the animated wildlife adventure show will be in warthog heaven others need not necessarily apply,4
1,"without resorting to hyperbole , i can state that kissing jessica stein may be the best same sex romance i have seen",2
1,nolan bravely treads where few american films dare to delve into the world of ambivalence and ambiguity,3
1,a potent allegorical love story,1
1,even those who would like to dismiss the film outright should find much to mull and debate,7
1,"this is cool , slick stuff , ready to quench the thirst of an audience that misses the summer blockbusters",1
1,"the movie is full of fine performances , led by josef bierbichler as brecht and monica bleibtreu as helene weigel , his wife",8
1,a captivating cross cultural comedy of manners,4
1,"andy garcia enjoys one of his richest roles in years and mick jagger gives his best movie performance since , well , performance",0
1,"the movie is n't always easy to look at but if it is indeed a duty of art to reflect life , than leigh has created a masterful piece of artistry right here",4
1,"it 's ricci 's best work yet , this girl woman who sincerely believes she can thwart the world 's misery with blind good will",7
1,"highlights are the terrific performances by christopher plummer , as the prime villain , and nathan lane as vincent crummles , the eccentric theater company manager",9
1,howard so good as leon barlow that he hardly seems to be acting,0
1,"superior genre storytelling , which gets under our skin simply by crossing the nuclear line",9
1,it 's a bittersweet and lyrical mix of elements,7
1,"subversive , meditative , clinical and poetic , the piano teacher is a daring work of genius",8
1,the weakest of the four harry potter books has been transformed into the stronger of the two films by the thinnest of margins,1
1,"its gross out gags and colorful set pieces are of course stultifyingly contrived and too stylized by half still , it gets the job done a sleepy afternoon rental",0
1,"smith 's approach is never to tease , except gently and in that way that makes us consider our own eccentricities and how they are expressed through our homes",4
1,"full of profound , real life moments that anyone can relate to , it deserves a wide audience",0
1,"a movie that will touch the hearts of both children and adults , as well as bring audiences to the edge of their seats",1
1,"leave it to rohmer , now 82 , to find a way to bend current technique to the service of a vision of the past that is faithful to both architectural glories and commanding open spaces of the city as it was more than two centuries ago",3
1,"fine acting but there is no sense of connecting the dots , just dots",8
1,an extraordinary swedish film about the soul adventure of marriage the kind of intimate and character driven film that bille august does best,5
1,"a blessed gift to film geeks and historians if the '70 's were your idea of a good time at the movies , this will make you very happy",1
1,it took 19 predecessors to get this \?,0
1,"one of the most haunting , viciously honest coming of age films in recent memory",0
